time,elec
19:00:00,2298.432
20:00:00,2240.96
21:00:00,2521.216
22:00:00,2182.4
23:00:00,2151.168
2019-06-16 0:00,2137.92
1:00:00,2144.704
2:00:00,2175.04
3:00:00,2139.904
4:00:00,2185.472
5:00:00,2224.832
6:00:00,2136.064
7:00:00,2054.336
8:00:00,2167.104
9:00:00,1875.904
10:00:00,1860.48
11:00:00,1868.416
12:00:00,1922.496
13:00:00,2093.568
14:00:00,1896.256
15:00:00,1960.192
16:00:00,2146.944
17:00:00,2122.496
18:00:00,2199.04
19:00:00,2210.688
20:00:00,2224.896
21:00:00,2338.944
22:00:00,2164.288
23:00:00,2100.288
2019-06-17 0:00,2075.264
1:00:00,2054.08
2:00:00,2087.488
3:00:00,2059.648
4:00:00,2095.552
5:00:00,2985.6
6:00:00,4049.472
7:00:00,4409.472
8:00:00,4635.456
9:00:00,4748.416
10:00:00,4480.128
11:00:00,4472.064
12:00:00,4198.08
13:00:00,4607.296
14:00:00,5007.616
15:00:00,5126.528
16:00:00,5000.448
17:00:00,4997.952
18:00:00,4863.616
19:00:00,3320.384
20:00:00,2671.424
21:00:00,2494.144
22:00:00,2304.768
23:00:00,2799.104
2019-06-18 0:00,3006.784
1:00:00,2901.696
2:00:00,2838.656
3:00:00,2808.256
4:00:00,2773.44
5:00:00,3050.944
6:00:00,4118.976
7:00:00,4311.04
8:00:00,4514.944
9:00:00,4795.264
10:00:00,4937.024
11:00:00,5024.256
12:00:00,4928.96
13:00:00,4868.864
14:00:00,4912.512
15:00:00,4909.312
16:00:00,4845.696
17:00:00,5092.672
18:00:00,0
19:00:00,3697.75
20:00:00,2862.105
21:00:00,2509.034
22:00:00,2350.932
23:00:00,2512.531
2019-06-19 0:00,2910.741
1:00:00,2884.1
2:00:00,2953.376
3:00:00,3153.558
4:00:00,3220.298
5:00:00,3149.634
6:00:00,4510.342
7:00:00,4779.6
8:00:00,4790.34
9:00:00,4631.288
10:00:00,4976.448
11:00:00,4999.636
12:00:00,4461.3
13:00:00,4687.732
14:00:00,4995.96
15:00:00,5372.52
16:00:00,5215.424
17:00:00,5037.664
18:00:00,4850.6
19:00:00,3804.24
20:00:00,3043.272
21:00:00,2520.256
22:00:00,2365.48
23:00:00,2869.648
2019-06-20 0:00,2938.264
1:00:00,3093.672
2:00:00,2955.384
3:00:00,2894.184
4:00:00,2881.56
5:00:00,2971.504
6:00:00,4308.208
7:00:00,4432.44
8:00:00,4758.688
9:00:00,4943.904
10:00:00,5063.296
11:00:00,5115.872
12:00:00,4962.08
13:00:00,4979.28
14:00:00,4820.416
15:00:00,4865.68
16:00:00,5128.608
17:00:00,5100.832
18:00:00,4935.072
19:00:00,3633.712
20:00:00,2754.688
21:00:00,2608.912
22:00:00,2409.68
23:00:00,3099.104
2019-06-21 0:00,2853.984
1:00:00,2936.608
2:00:00,2889.728
3:00:00,2925.424
4:00:00,2915.632
5:00:00,3036.56
6:00:00,4044.4
7:00:00,4427.216
8:00:00,4771.84
9:00:00,4944.992
10:00:00,5088.496
11:00:00,5228.432
12:00:00,4962.896
13:00:00,5049.2
14:00:00,4775.632
15:00:00,4689.472
16:00:00,4596.512
17:00:00,4827.808
18:00:00,4700.352
19:00:00,3525.248
20:00:00,2930.656
21:00:00,2532.704
22:00:00,2267.648
23:00:00,2929.568
2019-06-22 0:00,2835.168
1:00:00,3034.976
2:00:00,2825.312
3:00:00,2812.896
4:00:00,2748.128
5:00:00,2644.064
6:00:00,2543.424
7:00:00,2173.184
8:00:00,2405.088
9:00:00,2370.496
10:00:00,2089.952
11:00:00,2068.672
12:00:00,2031.776
13:00:00,2055.168
14:00:00,2151.424
15:00:00,2281.824
16:00:00,2301.216
17:00:00,2284.16
18:00:00,2318.496
19:00:00,2319.328
20:00:00,2293.12
21:00:00,2451.84
22:00:00,2253.792
23:00:00,2162.048
2019-06-23 0:00,2141.952
1:00:00,2260.832
2:00:00,2092.672
3:00:00,2123.616
4:00:00,2124.928
5:00:00,2113.248
6:00:00,2318.24
7:00:00,2020.672
8:00:00,1909.664
9:00:00,1850.56
10:00:00,2006.752
11:00:00,1956.288
12:00:00,1944.064
13:00:00,1965.6
14:00:00,2045.504
15:00:00,2123.456
16:00:00,2145.12
17:00:00,2242.624
18:00:00,2311.488
19:00:00,2368.512
20:00:00,2387.744
21:00:00,2334.048
22:00:00,2235.264
23:00:00,2255.232
2019-06-24 0:00,2295.904
1:00:00,2227.552
2:00:00,2248.256
3:00:00,2228.992
4:00:00,2269.952
5:00:00,2752.768
6:00:00,4114.752
7:00:00,4780.48
8:00:00,4976.8
9:00:00,5064.96
10:00:00,5112.736
11:00:00,5102.976
12:00:00,5014.944
13:00:00,5186.816
14:00:00,5275.2
15:00:00,5194.336
16:00:00,5151.136
17:00:00,5114.592
18:00:00,4980.32
19:00:00,3839.04
20:00:00,3550.048
21:00:00,3288.224
22:00:00,2714.304
23:00:00,2923.392
2019-06-25 0:00,3060.416
1:00:00,3070.944
2:00:00,3024.64
3:00:00,2973.888
4:00:00,3060.064
5:00:00,3430.496
6:00:00,4550.048
7:00:00,4748.992
8:00:00,4960.8
9:00:00,5021.056
10:00:00,5041.408
11:00:00,5034.368
12:00:00,4942.656
13:00:00,4944.576
14:00:00,4781.504
15:00:00,5104.576
16:00:00,5234.624
17:00:00,5269.824
18:00:00,5028.16
19:00:00,3958.336
20:00:00,3473.472
21:00:00,3262.784
22:00:00,2503.296
23:00:00,2928
2019-06-26 0:00,3068.224
1:00:00,3009.6
2:00:00,3055.936
3:00:00,3054.144
4:00:00,2583.808
5:00:00,2806.912
6:00:00,4130.368
7:00:00,4675.84
8:00:00,5091.072
9:00:00,5213.76
10:00:00,5227.776
11:00:00,5350.528
12:00:00,5322.88
13:00:00,5342.528
14:00:00,5407.168
15:00:00,5285.568
16:00:00,5334.016
17:00:00,5197.12
18:00:00,4984.64
19:00:00,3896.832
20:00:00,3448.96
21:00:00,3244.096
22:00:00,2591.744
23:00:00,2428.544
2019-06-27 0:00,2403.2
1:00:00,2393.984
2:00:00,2428.864
3:00:00,2579.968
4:00:00,2586.24
5:00:00,2853.056
6:00:00,4297.152
7:00:00,4847.616
8:00:00,5157.44
9:00:00,5361.152
10:00:00,5473.664
11:00:00,5496.512
12:00:00,5261.568
13:00:00,5504.64
14:00:00,5712.32
15:00:00,5545.856
16:00:00,5575.808
17:00:00,5464.256
18:00:00,5211.392
19:00:00,4161.024
20:00:00,3625.792
21:00:00,3314.048
22:00:00,2582.848
23:00:00,3009.024
2019-06-28 0:00,3035.136
1:00:00,3100.224
2:00:00,3133.248
3:00:00,3196.224
4:00:00,3070.592
5:00:00,3268.224
6:00:00,4312.128
7:00:00,4810.56
8:00:00,5140.416
9:00:00,5392.896
10:00:00,5425.92
11:00:00,5457.408
12:00:00,5398.08
13:00:00,5285.696
14:00:00,5496.448
15:00:00,5331.904
16:00:00,5199.104
17:00:00,4998.336
18:00:00,4771.968
19:00:00,3765.184
20:00:00,3272.384
21:00:00,3057.984
22:00:00,2447.616
23:00:00,2897.536
2019-06-29 0:00,2986.752
1:00:00,3073.024
2:00:00,3103.168
3:00:00,3064.32
4:00:00,2941.952
5:00:00,2951.552
6:00:00,2445.696
7:00:00,2437.888
8:00:00,2558.976
9:00:00,2511.424
10:00:00,2749.696
11:00:00,2256.576
12:00:00,2261.184
13:00:00,2344.704
14:00:00,2737.28
15:00:00,2639.488
16:00:00,2380.224
17:00:00,2372.48
18:00:00,2425.152
19:00:00,2741.696
20:00:00,2469.248
21:00:00,2403.136
22:00:00,2447.168
23:00:00,2364.288
2019-06-30 0:00,2386.56
1:00:00,2365.184
2:00:00,2316.992
3:00:00,2335.424
4:00:00,2344.512
5:00:00,2381.696
6:00:00,2262.208
7:00:00,2159.616
8:00:00,2176.064
9:00:00,2355.136
10:00:00,2188.288
11:00:00,1969.408
12:00:00,2101.184
13:00:00,2247.808
14:00:00,0
15:00:00,2286.778
16:00:00,2278.459
17:00:00,2362.83
18:00:00,2286.254
19:00:00,2471.378
20:00:00,2319.197
21:00:00,2252.324
22:00:00,2368.124
23:00:00,2208.61
2019-07-01 0:00,2278.262
1:00:00,2150.516
2:00:00,2162.308
3:00:00,2170.048
4:00:00,2362.14
5:00:00,3028.572
6:00:00,4183.704
7:00:00,5268.116
8:00:00,5054.74
9:00:00,5356.352
10:00:00,5325.524
11:00:00,5290.3
12:00:00,5185.832
13:00:00,5061.664
14:00:00,5247.904
15:00:00,5225.832
16:00:00,5254.688
17:00:00,5239.304
18:00:00,5114.08
19:00:00,3636.936
20:00:00,2823.744
21:00:00,2691.88
22:00:00,2472.224
23:00:00,2699.352
2019-07-02 0:00,2977.344
1:00:00,3220.592
2:00:00,3247.624
3:00:00,3211.52
4:00:00,3144.656
5:00:00,2857.016
6:00:00,4412.88
7:00:00,4689.824
8:00:00,4971.792
9:00:00,5129.168
10:00:00,5125.568
11:00:00,5292.096
12:00:00,4984.032
13:00:00,5139.632
14:00:00,5184.752
15:00:00,5294.352
16:00:00,5359.376
17:00:00,5429.584
18:00:00,4934.624
19:00:00,3315.04
20:00:00,2798.208
21:00:00,2976.064
22:00:00,2549.008
23:00:00,2909.776
2019-07-03 0:00,2970.4
1:00:00,2974.176
2:00:00,3174.8
3:00:00,2995.456
4:00:00,2893.888
5:00:00,3595.936
6:00:00,4148.848
7:00:00,4585.952
8:00:00,4953.072
9:00:00,5063.184
10:00:00,5174.544
11:00:00,5472.176
12:00:00,5285.072
13:00:00,5342.016
14:00:00,5400.672
15:00:00,5331.232
16:00:00,5275.04
17:00:00,5087.424
18:00:00,4917.024
19:00:00,3516.768
20:00:00,2821.408
21:00:00,2576.416
22:00:00,2470.56
23:00:00,2910.464
2019-07-04 0:00,3154.72
1:00:00,2964.128
2:00:00,2950.528
3:00:00,3109.12
4:00:00,3029.504
5:00:00,2928.288
6:00:00,4124.896
7:00:00,4683.424
8:00:00,4991.52
9:00:00,5147.712
10:00:00,5138.528
11:00:00,5209.856
12:00:00,4956.736
13:00:00,5064.96
14:00:00,5431.392
15:00:00,5452.896
16:00:00,5349.568
17:00:00,5282.144
18:00:00,5068
19:00:00,3605.888
20:00:00,2957.632
21:00:00,2621.76
22:00:00,2459.712
23:00:00,2877.856
2019-07-05 0:00,3376.992
1:00:00,3325.12
2:00:00,3290.016
3:00:00,3258.336
4:00:00,3167.232
5:00:00,3219.296
6:00:00,4178.56
7:00:00,5057.984
8:00:00,5050.816
9:00:00,5189.28
10:00:00,5173.12
11:00:00,5233.056
12:00:00,5056.192
13:00:00,5168.256
14:00:00,5807.584
15:00:00,5755.648
16:00:00,5494.72
17:00:00,5413.44
18:00:00,4850.272
19:00:00,3904.448
20:00:00,2711.904
21:00:00,2545.504
22:00:00,2341.664
23:00:00,2983.84
2019-07-06 0:00,3092.704
1:00:00,2936.992
2:00:00,2971.968
3:00:00,2938.624
4:00:00,3019.68
5:00:00,2731.104
6:00:00,2439.232
7:00:00,2207.552
8:00:00,2274.816
9:00:00,2238.656
10:00:00,2323.776
11:00:00,2537.088
12:00:00,2489.536
13:00:00,2512.192
14:00:00,2635.136
15:00:00,2725.76
16:00:00,2737.536
17:00:00,2514.112
18:00:00,2526.144
19:00:00,2429.632
20:00:00,2338.752
21:00:00,2357.568
22:00:00,2478.848
23:00:00,2484.672
2019-07-07 0:00,2212.608
1:00:00,2184.96
2:00:00,2185.92
3:00:00,2200.512
4:00:00,2206.592
5:00:00,2380.736
6:00:00,2247.04
7:00:00,2148.8
8:00:00,2117.888
9:00:00,2153.536
10:00:00,2265.536
11:00:00,2348.096
12:00:00,2359.744
13:00:00,2320.256
14:00:00,2349.76
15:00:00,2428.8
16:00:00,2596.416
17:00:00,2606.08
18:00:00,2612.672
19:00:00,2408
20:00:00,2297.472
21:00:00,2291.328
22:00:00,2244.864
23:00:00,2213.44
2019-07-08 0:00,2219.008
1:00:00,2461.568
2:00:00,2540.096
3:00:00,2516.8
4:00:00,3524.352
5:00:00,3868.864
6:00:00,4139.84
7:00:00,4635.456
8:00:00,4889.856
9:00:00,5078.976
10:00:00,5393.536
11:00:00,5903.872
12:00:00,5262.208
13:00:00,5253.952
14:00:00,5481.728
15:00:00,5303.232
16:00:00,5165.824
17:00:00,5492.096
18:00:00,5644.928
19:00:00,3828.352
20:00:00,3120
21:00:00,2881.088
22:00:00,2459.584
23:00:00,3073.408
2019-07-09 0:00,2967.104
1:00:00,2929.856
2:00:00,2926.72
3:00:00,2912.192
4:00:00,2878.912
5:00:00,3175.296
6:00:00,4354.944
7:00:00,4616.256
8:00:00,4904.256
9:00:00,5005.696
10:00:00,5136.064
11:00:00,5713.28
12:00:00,5180.224
13:00:00,5221.44
14:00:00,5339.776
15:00:00,5453.312
16:00:00,5301.248
17:00:00,5204.352
18:00:00,4988.288
19:00:00,3569.6
20:00:00,3137.472
21:00:00,2792.448
22:00:00,2496.128
23:00:00,2821.376
2019-07-10 0:00,2996.288
1:00:00,2524.096
2:00:00,2869.76
3:00:00,2971.968
4:00:00,3057.92
5:00:00,3488.32
6:00:00,4651.648
7:00:00,5169.856
8:00:00,4896.64
9:00:00,5209.024
10:00:00,5315.456
11:00:00,5288.768
12:00:00,5187.136
13:00:00,5346.56
14:00:00,5506.304
15:00:00,5433.792
16:00:00,5210.624
17:00:00,4986.112
18:00:00,4826.624
19:00:00,3507.968
20:00:00,3060.48
21:00:00,2868.736
22:00:00,2716.032
23:00:00,2803.52
2019-07-11 0:00,2963.648
1:00:00,2966.912
2:00:00,2943.872
3:00:00,2793.92
4:00:00,2490.432
5:00:00,2802.496
6:00:00,4018.752
7:00:00,4673.408
8:00:00,5403.456
9:00:00,5261.952
10:00:00,5308.096
11:00:00,5168.832
12:00:00,5174.464
13:00:00,5320.384
14:00:00,5336.832
15:00:00,0
16:00:00,5183.677
17:00:00,5085.363
18:00:00,4859.424
19:00:00,3577.663
20:00:00,2770.478
21:00:00,2639.516
22:00:00,2445.778
23:00:00,2861.864
2019-07-12 0:00,3044.394
1:00:00,2934.15
2:00:00,2897.808
3:00:00,2991.864
4:00:00,3085.544
5:00:00,3610.024
6:00:00,4239.48
7:00:00,4703.08
8:00:00,5082.768
9:00:00,5344.248
10:00:00,5359.992
11:00:00,5343.312
12:00:00,5283.176
13:00:00,5063.792
14:00:00,5180.016
15:00:00,5197.712
16:00:00,5065.96
17:00:00,4940.04
18:00:00,4670.12
19:00:00,3249.328
20:00:00,2621.136
21:00:00,2498.536
22:00:00,2334.28
23:00:00,2669.72
2019-07-13 0:00,2905.376
1:00:00,2936.592
2:00:00,2925.904
3:00:00,2256.832
4:00:00,2288.416
5:00:00,2230.784
6:00:00,2226.16
7:00:00,2299.168
8:00:00,2488.848
9:00:00,2593.28
10:00:00,2525.376
11:00:00,2423.664
12:00:00,2259.792
13:00:00,2240.64
14:00:00,2378.528
15:00:00,2405.536
16:00:00,2420.4
17:00:00,2437.472
18:00:00,2483.408
19:00:00,2396.592
20:00:00,2357.04
21:00:00,2367.824
22:00:00,2313.152
23:00:00,2279.376
2019-07-14 0:00,2218.416
1:00:00,2151.408
2:00:00,2126.864
3:00:00,2141.44
4:00:00,2196.464
5:00:00,2246.224
6:00:00,2174.752
7:00:00,2135.52
8:00:00,2303.696
9:00:00,2231.872
10:00:00,1993.584
11:00:00,1996.608
12:00:00,2056.016
13:00:00,2109.168
14:00:00,2224.576
15:00:00,2078.96
16:00:00,2237.744
17:00:00,2287.568
18:00:00,2405.648
19:00:00,2526.032
20:00:00,2594.752
21:00:00,2526.896
22:00:00,2165.12
23:00:00,2168.336
2019-07-15 0:00,2160.24
1:00:00,2216.016
2:00:00,2256.48
3:00:00,2268.528
4:00:00,2325.76
5:00:00,4280.752
6:00:00,5094.736
7:00:00,5342.352
8:00:00,5747.136
9:00:00,5530.464
10:00:00,5550.048
11:00:00,5787.616
12:00:00,5485.792
13:00:00,5473.76
14:00:00,5556.096
15:00:00,5746.24
16:00:00,5516.832
17:00:00,5317.248
18:00:00,4972.8
19:00:00,3984.192
20:00:00,3629.856
21:00:00,3071.648
22:00:00,2639.584
23:00:00,2914.752
2019-07-16 0:00,3036.8
1:00:00,3034.24
2:00:00,3045.888
3:00:00,3091.456
4:00:00,3046.336
5:00:00,4520.736
6:00:00,4950.656
7:00:00,5240.992
8:00:00,5595.072
9:00:00,5626.848
10:00:00,5646.496
11:00:00,5510.4
12:00:00,5260.064
13:00:00,5273.824
14:00:00,5405.824
15:00:00,5476.704
16:00:00,5468.96
17:00:00,5600.736
18:00:00,5018.688
19:00:00,3635.712
20:00:00,3222.176
21:00:00,3055.04
22:00:00,2631.328
23:00:00,2903.296
2019-07-17 0:00,3016.672
1:00:00,3052.64
2:00:00,3034.88
3:00:00,3283.84
4:00:00,3358.048
5:00:00,4600.096
6:00:00,5442.496
7:00:00,5550.912
8:00:00,5672.48
9:00:00,5673.024
10:00:00,5767.712
11:00:00,5529.696
12:00:00,5400.096
13:00:00,5603.04
14:00:00,5528.128
15:00:00,5523.456
16:00:00,5601.6
17:00:00,5519.104
18:00:00,5469.184
19:00:00,3786.88
20:00:00,3172.288
21:00:00,2915.584
22:00:00,2471.68
23:00:00,2896.192
2019-07-18 0:00,3066.688
1:00:00,3262.912
2:00:00,3076.48
3:00:00,3039.36
4:00:00,3106.88
5:00:00,3642.304
6:00:00,5261.12
7:00:00,5593.856
8:00:00,5719.168
9:00:00,5772.48
10:00:00,5683.072
11:00:00,5685.76
12:00:00,5367.488
13:00:00,5442.752
14:00:00,5639.616
15:00:00,5734.72
16:00:00,5681.152
17:00:00,5626.88
18:00:00,5624.96
19:00:00,3618.048
20:00:00,3264.704
21:00:00,3085.248
22:00:00,2587.584
23:00:00,2926.464
2019-07-19 0:00,3061.184
1:00:00,3165.504
2:00:00,3056.32
3:00:00,3024.32
4:00:00,3062.4
5:00:00,3755.776
6:00:00,5087.36
7:00:00,5512.448
8:00:00,5669.76
9:00:00,5786.176
10:00:00,5829.696
11:00:00,5905.28
12:00:00,5288.448
13:00:00,5474.176
14:00:00,5656.576
15:00:00,5851.776
16:00:00,5313.152
17:00:00,5693.184
18:00:00,5347.776
19:00:00,3911.424
20:00:00,3079.232
21:00:00,2956.096
22:00:00,2483.904
23:00:00,2915.008
2019-07-20 0:00,3097.856
1:00:00,3100.48
2:00:00,3237.248
3:00:00,3040.64
4:00:00,3037.952
5:00:00,3030.72
6:00:00,2936.256
7:00:00,2914.88
8:00:00,2817.472
9:00:00,2603.008
10:00:00,2525.632
11:00:00,2547.328
12:00:00,2774.656
13:00:00,2728.064
14:00:00,2810.112
15:00:00,2603.072
16:00:00,2922.688
17:00:00,2775.488
18:00:00,2535.424
19:00:00,2548.288
20:00:00,2616.064
21:00:00,2706.24
22:00:00,2588.608
23:00:00,2501.504
2019-07-21 0:00,2297.984
1:00:00,2334.08
2:00:00,2370.432
3:00:00,2390.784
4:00:00,2390.08
5:00:00,2376.576
6:00:00,2634.816
7:00:00,2602.944
8:00:00,2571.2
9:00:00,2560.064
10:00:00,2664.448
11:00:00,2679.936
12:00:00,2559.36
13:00:00,2439.552
14:00:00,2379.392
15:00:00,2488.576
16:00:00,2552.512
17:00:00,2559.616
18:00:00,2551.296
19:00:00,2572.096
20:00:00,2518.016
21:00:00,2435.136
22:00:00,2398.272
23:00:00,2408.96
2019-07-22 0:00,2368.064
1:00:00,2381.312
2:00:00,2342.144
3:00:00,2342.08
4:00:00,2384.576
5:00:00,3078.784
6:00:00,4984.128
7:00:00,5725.568
8:00:00,5926.976
9:00:00,5524.992
10:00:00,5779.84
11:00:00,5421.248
12:00:00,5607.04
13:00:00,5535.104
14:00:00,5607.232
15:00:00,5549.12
16:00:00,5573.568
17:00:00,5421.632
18:00:00,5340.8
19:00:00,4493.12
20:00:00,3950.272
21:00:00,3674.944
22:00:00,2684.864
23:00:00,0
2019-07-23 0:00,3199.223
1:00:00,3200.638
2:00:00,3297.759
3:00:00,3287.817
4:00:00,3255.554
5:00:00,4020.61
6:00:00,5757.412
7:00:00,5610.33
8:00:00,5766.974
9:00:00,5891.084
10:00:00,5769.596
11:00:00,5720.852
12:00:00,5921.836
13:00:00,5976.384
14:00:00,5848.352
15:00:00,5869.584
16:00:00,5789.224
17:00:00,5693.344
18:00:00,5278.16
19:00:00,4298.648
20:00:00,3901.56
21:00:00,3731.616
22:00:00,3157.968
23:00:00,3079.92
2019-07-24 0:00,3241.192
1:00:00,3307.848
2:00:00,3247.824
3:00:00,3273.232
4:00:00,3285.84
5:00:00,4178.928
6:00:00,5354.256
7:00:00,5862.784
8:00:00,5952.608
9:00:00,5893.072
10:00:00,5923.792
11:00:00,5909.264
12:00:00,5760.144
13:00:00,5797.328
14:00:00,5757.696
15:00:00,5741.424
16:00:00,5648.576
17:00:00,5517.664
18:00:00,5444.112
19:00:00,4585.536
20:00:00,3874.4
21:00:00,3647.952
22:00:00,3353.6
23:00:00,3297.264
2019-07-25 0:00,3156.816
1:00:00,3200.096
2:00:00,3205.36
3:00:00,3334.592
4:00:00,3320.512
5:00:00,4014.336
6:00:00,5184.416
7:00:00,5738.512
8:00:00,5942.608
9:00:00,5909.552
10:00:00,5863.52
11:00:00,5888.128
12:00:00,5805.6
13:00:00,5795.36
14:00:00,5875.584
15:00:00,5789.376
16:00:00,5705.44
17:00:00,5688.224
18:00:00,5436.288
19:00:00,4300.608
20:00:00,3798.528
21:00:00,3661.216
22:00:00,2832.832
23:00:00,2749.024
2019-07-26 0:00,3237.312
1:00:00,3229.312
2:00:00,3309.632
3:00:00,3423.904
4:00:00,3301.28
5:00:00,4263.744
6:00:00,5270.24
7:00:00,5784
8:00:00,5841.632
9:00:00,5906.24
10:00:00,5844.576
11:00:00,5639.936
12:00:00,5566.016
13:00:00,5683.008
14:00:00,5539.936
15:00:00,5676
16:00:00,5447.872
17:00:00,5265.024
18:00:00,5245.504
19:00:00,4071.36
20:00:00,3599.84
21:00:00,3384.896
22:00:00,3036.352
23:00:00,3024.864
2019-07-27 0:00,3201.568
1:00:00,3174.176
2:00:00,3378.656
3:00:00,3185.536
4:00:00,3182.816
5:00:00,3200.544
6:00:00,2724.416
7:00:00,2375.008
8:00:00,2726.176
9:00:00,2568.992
10:00:00,2501.216
11:00:00,2656.608
12:00:00,2550.528
13:00:00,2438.304
14:00:00,2453.344
15:00:00,2988
16:00:00,2652.416
17:00:00,2626.88
18:00:00,2629.792
19:00:00,2801.376
20:00:00,2802.304
21:00:00,2896.096
22:00:00,2659.104
23:00:00,2508.16
2019-07-28 0:00,2563.84
1:00:00,2681.312
2:00:00,2522.272
3:00:00,2437.28
4:00:00,2632.8
5:00:00,2566.656
6:00:00,2348.128
7:00:00,2394.272
8:00:00,2687.488
9:00:00,2890.624
10:00:00,2625.024
11:00:00,2979.584
12:00:00,2840.896
13:00:00,2612.544
14:00:00,3052.352
15:00:00,2731.712
16:00:00,3030.208
17:00:00,2552.448
18:00:00,2455.36
19:00:00,2675.52
20:00:00,2325.376
21:00:00,2292.032
22:00:00,2236.352
23:00:00,2205.568
2019-07-29 0:00,2215.936
1:00:00,2503.424
2:00:00,2224.896
3:00:00,2211.2
4:00:00,2285.44
5:00:00,4617.344
6:00:00,5257.92
7:00:00,5733.888
8:00:00,5910.784
9:00:00,5845.184
10:00:00,5729.408
11:00:00,5791.744
12:00:00,5746.368
13:00:00,5734.912
14:00:00,5881.6
15:00:00,5841.024
16:00:00,5719.68
17:00:00,5702.208
18:00:00,5686.336
19:00:00,3827.712
20:00:00,2895.872
21:00:00,2749.184
22:00:00,2598.848
23:00:00,2919.424
2019-07-30 0:00,2533.696
1:00:00,2570.048
2:00:00,2519.616
3:00:00,2490.304
4:00:00,2548.288
5:00:00,4381.824
6:00:00,5613.952
7:00:00,5959.68
8:00:00,6002.368
9:00:00,5562.816
10:00:00,5812.736
11:00:00,5894.912
12:00:00,5583.424
13:00:00,5701.056
14:00:00,5870.208
15:00:00,5814.336
16:00:00,5810.88
17:00:00,5630.016
18:00:00,5709.952
19:00:00,4677.696
20:00:00,2972.608
21:00:00,2792.576
22:00:00,2577.92
23:00:00,3248.192
2019-07-31 0:00,3180.16
1:00:00,3185.728
2:00:00,3146.56
3:00:00,3151.424
4:00:00,3388.544
5:00:00,3786.304
6:00:00,5547.008
7:00:00,5950.272
8:00:00,5954.048
9:00:00,5636.096
10:00:00,5680.64
11:00:00,5709.376
12:00:00,5644.48
13:00:00,5686.656
14:00:00,5548.032
15:00:00,5859.072
16:00:00,5304.704
17:00:00,5365.056
18:00:00,5254.336
19:00:00,3988.032
20:00:00,2975.296
21:00:00,2818.176
22:00:00,2578.88
23:00:00,3399.872
2019-08-01 0:00,3236.224
1:00:00,3238.336
2:00:00,3201.408
3:00:00,3223.104
4:00:00,3169.152
5:00:00,3734.272
6:00:00,5223.616
7:00:00,5937.28
8:00:00,6019.52
9:00:00,5606.08
10:00:00,5621.824
11:00:00,5696.832
12:00:00,5530.176
13:00:00,5709.504
14:00:00,5726.336
15:00:00,5537.216
16:00:00,5472.448
17:00:00,5387.968
18:00:00,5189.504
19:00:00,3942.272
20:00:00,0
21:00:00,2800.588
22:00:00,2604.572
23:00:00,3051.296
2019-08-02 0:00,3386.183
1:00:00,3423.195
2:00:00,3171.794
3:00:00,3113.666
4:00:00,3141.29
5:00:00,4179.31
6:00:00,5419.374
7:00:00,5884.268
8:00:00,5965.888
9:00:00,5617.352
10:00:00,5716.84
11:00:00,5375.26
12:00:00,5340.232
13:00:00,5684.6
14:00:00,5648.344
15:00:00,5514.552
16:00:00,5426.416
17:00:00,5843.184
18:00:00,5477.608
19:00:00,3700.544
20:00:00,2783.992
21:00:00,2640.392
22:00:00,2738.312
23:00:00,3252.928
2019-08-03 0:00,3135.016
1:00:00,3228.688
2:00:00,3346.888
3:00:00,3034.376
4:00:00,3049.912
5:00:00,3101.216
6:00:00,3056.976
7:00:00,2421.648
8:00:00,2436.576
9:00:00,2645.136
10:00:00,2777.024
11:00:00,2570.96
12:00:00,2987.36
13:00:00,2897.808
14:00:00,2538.832
15:00:00,2801.984
16:00:00,3063.968
17:00:00,2521.424
18:00:00,2549.488
19:00:00,2474.896
20:00:00,2668.528
21:00:00,2354.464
22:00:00,2313.52
23:00:00,2277.264
2019-08-04 0:00,2531.184
1:00:00,2281.28
2:00:00,2227.968
3:00:00,2248.096
4:00:00,2278.624
5:00:00,2444.144
6:00:00,2326.544
7:00:00,2258.144
8:00:00,2454.208
9:00:00,2474.56
10:00:00,2136.016
11:00:00,2169.488
12:00:00,2360.256
13:00:00,2419.28
14:00:00,2151.728
15:00:00,2242.016
16:00:00,2566.112
17:00:00,2391.12
18:00:00,2461.6
19:00:00,2647.904
20:00:00,2509.28
21:00:00,2406.656
22:00:00,2373.696
23:00:00,2333.216
2019-08-05 0:00,2604.288
1:00:00,2273.888
2:00:00,2266.864
3:00:00,2685.68
4:00:00,4645.12
5:00:00,4465.808
6:00:00,5344.512
7:00:00,5875.232
8:00:00,5931.264
9:00:00,5854.336
10:00:00,5865.92
11:00:00,5641.728
12:00:00,5458.4
13:00:00,5583.232
14:00:00,5791.968
15:00:00,5746.336
16:00:00,5709.152
17:00:00,5517.792
18:00:00,5732.992
19:00:00,4416.608
20:00:00,3984.224
21:00:00,3676.192
22:00:00,2650.176
23:00:00,2599.328
2019-08-06 0:00,3207.104
1:00:00,3383.424
2:00:00,3333.28
3:00:00,3381.824
4:00:00,4209.472
5:00:00,4432.48
6:00:00,5825.088
7:00:00,6057.088
8:00:00,6017.76
9:00:00,5639.872
10:00:00,5789.984
11:00:00,5900.448
12:00:00,5800.32
13:00:00,5641.696
14:00:00,5608.224
15:00:00,5812.064
16:00:00,5770.56
17:00:00,5759.648
18:00:00,5281.504
19:00:00,4316.128
20:00:00,3910.272
21:00:00,3045.504
